N,time_bellman,time_dijkstra
1147,0.015320,0.000061
1148,0.014717,0.000169
1149,0.014557,0.000261
1150,0.016090,0.000312
1151,0.014863,0.000290
1152,0.017942,0.000067
1153,0.014876,0.000173
1154,0.014849,0.000105
1155,0.015029,0.000092
1156,0.017229,0.000143
1157,0.014914,0.000166
1158,0.014880,0.000093
1159,0.018586,0.000347
1160,0.015432,0.000226
1161,0.015248,0.000044
1162,0.015476,0.000175
1163,0.014558,0.000035
1164,0.014939,0.000060
1165,0.015049,0.000137
1166,0.016005,0.000113
1167,0.016688,0.000042
1168,0.015120,0.000088
1169,0.018221,0.000166
1170,0.013645,0.000097
1171,0.017194,0.000158
1172,0.017420,0.000100
1173,0.013849,0.000138
1174,0.017473,0.000142
1175,0.014405,0.000129
1176,0.014779,0.000044
1177,0.015420,0.000054
1178,0.015298,0.000027
1179,0.014801,0.000173
1180,0.014710,0.000124
1181,0.016949,0.000090
1182,0.016390,0.000058
1183,0.015206,0.000064
1184,0.014942,0.000186
1185,0.015023,0.000077
1186,0.015331,0.000071
1187,0.016741,0.000101
1188,0.016887,0.000171
1189,0.017481,0.000249
1190,0.015166,0.000164
1191,0.014987,0.000071
1192,0.014918,0.000052
1193,0.014594,0.000224
1194,0.016272,0.000014
1195,0.014819,0.000046
1196,0.018088,0.000115
1197,0.013592,0.000114
1198,0.014940,0.000068
1199,0.015245,0.000132
1200,0.015212,0.000060
1201,0.015889,0.000075
1202,0.015032,0.000053
1203,0.017878,0.000188
1204,0.015821,0.000047
1205,0.014809,0.000028
1206,0.014519,0.000292
1207,0.015379,0.000046
1208,0.014804,0.000043
1209,0.014983,0.000049
1210,0.015369,0.000175
1211,0.018073,0.000195
1212,0.015004,0.000102
1213,0.015552,0.000167
1214,0.014523,0.000053
1215,0.015337,0.000046
1216,0.014832,0.000122
1217,0.015456,0.000095
1218,0.016874,0.000214
1219,0.016534,0.000150
1220,0.017004,0.000172
1221,0.014461,0.000056
1222,0.014901,0.000150
1223,0.015465,0.000047
1224,0.015021,0.000060
1225,0.015755,0.000131
1226,0.018268,0.000139
1227,0.014931,0.000043
1228,0.015524,0.000189
1229,0.015224,0.000047
1230,0.014668,0.000272
1231,0.017178,0.000057
1232,0.015069,0.000035
1233,0.018645,0.000159
1234,0.015104,0.000205
1235,0.015312,0.000179
1236,0.015102,0.000117
1237,0.015144,0.000230
1238,0.014751,0.000099
1239,0.015993,0.000144
1240,0.018981,0.000053
1241,0.015401,0.000073
1242,0.015302,0.000071
1243,0.015120,0.000251
1244,0.015143,0.000308
1245,0.016464,0.000049
1246,0.016475,0.000178
1247,0.019582,0.000168
1248,0.016313,0.000024
1249,0.015780,0.000043
1250,0.015492,0.000055
1251,0.015473,0.000165
1252,0.015121,0.000083
1253,0.014956,0.000175
1254,0.018736,0.000159
1255,0.015091,0.000165
1256,0.016084,0.000166
1257,0.014904,0.000044
1258,0.015226,0.000158
1259,0.015256,0.000130
1260,0.014664,0.000147
1261,0.018081,0.000155
1262,0.015912,0.000234
1263,0.016874,0.000104
1264,0.016242,0.000140
1265,0.017586,0.000133
1266,0.015128,0.000073
1267,0.017186,0.000156
1268,0.016549,0.000070
1269,0.018977,0.000132
1270,0.015058,0.000226
1271,0.015010,0.000087
1272,0.015015,0.000179
1273,0.014824,0.000188
1274,0.017782,0.000153
1275,0.016329,0.000125
1276,0.015049,0.000164
1277,0.015609,0.000023
1278,0.015064,0.000145
1279,0.014985,0.000137
1280,0.015343,0.000119
1281,0.017505,0.000049
1282,0.016683,0.000142
1283,0.015645,0.000173
1284,0.015047,0.000195
1285,0.015169,0.000146
1286,0.015145,0.000089
1287,0.015410,0.000052
1288,0.016199,0.000141
1289,0.016621,0.000101
1290,0.015980,0.000076
1291,0.015378,0.000137
1292,0.015179,0.000132
1293,0.017147,0.000028
1294,0.018138,0.000065
1295,0.019221,0.000053
1296,0.017960,0.000186
1297,0.014915,0.000155
1298,0.015062,0.000027
1299,0.016046,0.000063
1300,0.016511,0.000239
1301,0.015253,0.000154
1302,0.016207,0.000181
1303,0.017338,0.000167
1304,0.015603,0.000119
1305,0.015379,0.000186
1306,0.014921,0.000093
1307,0.015635,0.000038
1308,0.015279,0.000092
1309,0.015654,0.000053
1310,0.017733,0.000164
1311,0.015239,0.000119
1312,0.017251,0.000103
1313,0.015309,0.000172
1314,0.015284,0.000014
1315,0.015134,0.000121
1316,0.016467,0.000149
1317,0.017941,0.000121
1318,0.015698,0.000206
1319,0.015325,0.000119
1320,0.015645,0.000217
1321,0.015538,0.000033
1322,0.015590,0.000073
1323,0.015754,0.000142
1324,0.017467,0.000122
1325,0.017320,0.000069
1326,0.015308,0.000157
1327,0.015261,0.000150
1328,0.015373,0.000138
1329,0.015735,0.000088
1330,0.015088,0.000047
1331,0.015870,0.000147
1332,0.018266,0.000083
1333,0.015528,0.000094
1334,0.015180,0.000190
1335,0.015093,0.000257
1336,0.014832,0.000248
1337,0.015654,0.000207
1338,0.015020,0.000155
1339,0.019590,0.000141
1340,0.015615,0.000104
1341,0.015068,0.000038
1342,0.015062,0.000023
1343,0.017804,0.000109
1344,0.015611,0.000081
1345,0.015268,0.000142
1346,0.017699,0.000205
1347,0.014688,0.000052
1348,0.015207,0.000161
1349,0.015545,0.000151
1350,0.015652,0.000166
1351,0.015710,0.000168
1352,0.015387,0.000140
1353,0.017656,0.000148
1354,0.017221,0.000153
1355,0.016274,0.000123
1356,0.015870,0.000039
1357,0.017841,0.000254
1358,0.017491,0.000066
1359,0.015222,0.000218
1360,0.017651,0.000163
1361,0.016153,0.000154
1362,0.014856,0.000216
1363,0.015401,0.000198
1364,0.015025,0.000088
1365,0.015627,0.000102
1366,0.015890,0.000165
1367,0.017297,0.000061
1368,0.017188,0.000158
1369,0.015636,0.000110
1370,0.015619,0.000046
1371,0.016083,0.000053
1372,0.015883,0.000091
1373,0.015474,0.000159
1374,0.015840,0.000068
1375,0.018227,0.000045
1376,0.015647,0.000162
1377,0.015691,0.000091
1378,0.015770,0.000146
1379,0.015720,0.000218
1380,0.015943,0.000038
1381,0.015489,0.000040
1382,0.017039,0.000026
1383,0.015498,0.000158
1384,0.016025,0.000111
1385,0.015193,0.000128
1386,0.015768,0.000156
1387,0.015308,0.000031
1388,0.015408,0.000103
1389,0.016694,0.000042
1390,0.016548,0.000044
1391,0.015256,0.000033
1392,0.014944,0.000177
1393,0.015354,0.000133
1394,0.015207,0.000114
1395,0.014863,0.000108
1396,0.014965,0.000129
1397,0.019103,0.000268
1398,0.014862,0.000048
1399,0.015365,0.000188
1400,0.015531,0.000039
1401,0.015004,0.000103
1402,0.014960,0.000052
1403,0.014673,0.000056
1404,0.016158,0.000236
1405,0.017949,0.000148
1406,0.015830,0.000149
1407,0.015044,0.000200
1408,0.015174,0.000106
1409,0.015467,0.000154
1410,0.015313,0.000105
1411,0.015158,0.000032
1412,0.018066,0.000111
1413,0.015972,0.000099
1414,0.015070,0.000159
1415,0.014990,0.000146
1416,0.015292,0.000272
1417,0.015144,0.000138
1418,0.015651,0.000154
1419,0.018537,0.000238
1420,0.017526,0.000156
1421,0.015745,0.000185
1422,0.015047,0.000057
1423,0.014938,0.000117
1424,0.015122,0.000228
1425,0.015969,0.000172
1426,0.015383,0.000070
1427,0.018681,0.000075
1428,0.015093,0.000071
1429,0.014966,0.000093
1430,0.014927,0.000271
1431,0.015299,0.000185
1432,0.015059,0.000040
1433,0.014827,0.000045
1434,0.018218,0.000153
1435,0.016218,0.000174
1436,0.016508,0.000111
1437,0.015641,0.000113
1438,0.015469,0.000057
1439,0.015295,0.000056
1440,0.014744,0.000059
1441,0.016925,0.000146
1442,0.017734,0.000038
1443,0.014816,0.000152
1444,0.015008,0.000085
1445,0.015068,0.000130
1446,0.015607,0.000021
1447,0.015565,0.000153
1448,0.015219,0.000195
1449,0.018037,0.000125
1450,0.015498,0.000103
1451,0.018055,0.000167
1452,0.017071,0.000188
1453,0.014105,0.000103
1454,0.015114,0.000162
1455,0.015554,0.000158
1456,0.017236,0.000049
1457,0.016870,0.000072
1458,0.014936,0.000169
1459,0.014822,0.000192
1460,0.015445,0.000182
1461,0.015067,0.000193
1462,0.015114,0.000027
1463,0.016100,0.000140
1464,0.018057,0.000175
1465,0.015070,0.000102
1466,0.015101,0.000196
1467,0.015238,0.000066
1468,0.015396,0.000162
1469,0.015960,0.000162
1470,0.014842,0.000082
1471,0.018692,0.000045
1472,0.014961,0.000102
1473,0.014801,0.000139
1474,0.014765,0.000184
1475,0.015701,0.000048
1476,0.014955,0.000026
1477,0.015943,0.000073
1478,0.016361,0.000154
1479,0.018187,0.000124
1480,0.014064,0.000175
1481,0.015038,0.000137
1482,0.015831,0.000095
1483,0.014427,0.000157
1484,0.015468,0.000080
1485,0.015151,0.000130
1486,0.017432,0.000183
1487,0.016567,0.000163
1488,0.015787,0.000131
1489,0.015489,0.000051
1490,0.015490,0.000139
1491,0.014754,0.000103
1492,0.015266,0.000047
1493,0.016679,0.000329
1494,0.018705,0.000155
1495,0.015478,0.000108
1496,0.015123,0.000090
1497,0.014917,0.000208
1498,0.015140,0.000090
1499,0.015355,0.000268
1500,0.015184,0.000166
1501,0.020384,0.000103
1502,0.015535,0.000158
1503,0.014994,0.000225
1504,0.014665,0.000042
1505,0.015131,0.000148
1506,0.014892,0.000174
1507,0.016347,0.000173
1508,0.016692,0.000206
1509,0.016562,0.000173
1510,0.015343,0.000173
1511,0.015241,0.000162
1512,0.015013,0.000176
1513,0.015894,0.000181
1514,0.015151,0.000151
1515,0.015003,0.000146
1516,0.019040,0.000160
1517,0.014956,0.000143
1518,0.015141,0.000171
1519,0.015461,0.000164
1520,0.015893,0.000042
1521,0.014881,0.000202
1522,0.015084,0.000168
1523,0.016763,0.000147
1524,0.016007,0.000188
1525,0.015548,0.000185
1526,0.016164,0.000177
1527,0.015221,0.000180
1528,0.015109,0.000166
1529,0.015569,0.000163
1530,0.016869,0.000133
1531,0.016160,0.000047
1532,0.015092,0.000072
1533,0.014990,0.000111
1534,0.015012,0.000134
1535,0.014855,0.000102
1536,0.015511,0.000119
1537,0.015017,0.000184
1538,0.019440,0.000236
1539,0.015452,0.000106
1540,0.014919,0.000173
1541,0.016108,0.000234
1542,0.016452,0.000152
1543,0.014751,0.000213
1544,0.014915,0.000074
1545,0.020865,0.000048
1546,0.016158,0.000047
1547,0.014930,0.000022
1548,0.014811,0.000205
1549,0.015107,0.000073
1550,0.015366,0.000168
1551,0.016372,0.000106
1552,0.017263,0.000117
1553,0.015674,0.000040
1554,0.015126,0.000075
1555,0.015711,0.000151
1556,0.015374,0.000164
1557,0.017125,0.000162
1558,0.016580,0.000067
1559,0.017914,0.000038
1560,0.016143,0.000108
1561,0.016065,0.000105
1562,0.016030,0.000035
1563,0.017079,0.000211
1564,0.018758,0.000165
1565,0.015421,0.000137
1566,0.017645,0.000070
1567,0.016554,0.000191
1568,0.014899,0.000035
1569,0.016004,0.000146
1570,0.015109,0.000031
1571,0.014948,0.000033
1572,0.015315,0.000045
1573,0.016505,0.000092
1574,0.017929,0.000063
1575,0.016063,0.000109
1576,0.017288,0.000192
1577,0.015282,0.000113
1578,0.015708,0.000087
1579,0.014798,0.000125
1580,0.016416,0.000155
1581,0.019819,0.000152
1582,0.017121,0.000127
1583,0.017641,0.000132
1584,0.017625,0.000198
1585,0.022532,0.000416
1586,0.023019,0.000268
1587,0.022582,0.000036
1588,0.022080,0.000062
1589,0.021600,0.000059
1590,0.018627,0.000284
1591,0.020268,0.000054
1592,0.017655,0.000013
1593,0.019287,0.000098
1594,0.016359,0.000120
1595,0.015268,0.000071
1596,0.016394,0.000137
1597,0.015785,0.000069
1598,0.014715,0.000074
1599,0.014903,0.000093
1600,0.018232,0.000131
1601,0.014518,0.000050
1602,0.015663,0.000031
1603,0.014640,0.000156
1604,0.015195,0.000042
1605,0.013893,0.000036
1606,0.019894,0.000075
1607,0.021781,0.000161
1608,0.020523,0.000264
1609,0.019710,0.000160
1610,0.016179,0.000169
1611,0.019650,0.000114
1612,0.021129,0.000067
1613,0.020045,0.000197
1614,0.018254,0.000145
1615,0.017512,0.000222
1616,0.021245,0.000147
1617,0.022923,0.000338
1618,0.022907,0.000171
1619,0.023926,0.000259
1620,0.023566,0.000111
1621,0.022165,0.000208
1622,0.024983,0.000211
1623,0.021450,0.000399
1624,0.021334,0.000043
1625,0.019459,0.000393
1626,0.020029,0.000043
1627,0.016774,0.000161
1628,0.015863,0.000048
1629,0.015419,0.000031
1630,0.015467,0.000113
1631,0.015381,0.000154
1632,0.014923,0.000076
1633,0.015639,0.000118
1634,0.017544,0.000212
1635,0.019404,0.000100
1636,0.020503,0.000219
1637,0.020713,0.000052
1638,0.017507,0.000077
1639,0.016248,0.000097
1640,0.018060,0.000189
1641,0.018119,0.000164
1642,0.018650,0.000037
1643,0.018152,0.000197
1644,0.020127,0.000283
1645,0.018473,0.000024
1646,0.014705,0.000043
1647,0.014779,0.000038
1648,0.018208,0.000164
1649,0.014484,0.000082
1650,0.014606,0.000147
1651,0.014999,0.000102
1652,0.015127,0.000164
1653,0.015437,0.000187
1654,0.015200,0.000045
1655,0.018229,0.000147
1656,0.015079,0.000147
1657,0.014913,0.000164
1658,0.015315,0.000172
1659,0.014083,0.000152
1660,0.014310,0.000095
1661,0.014291,0.000127
1662,0.017858,0.000093
1663,0.015371,0.000075
1664,0.016385,0.000121
1665,0.016053,0.000078
1666,0.016320,0.000102
1667,0.015896,0.000171
1668,0.018910,0.000075
1669,0.016427,0.000237
1670,0.017162,0.000176
1671,0.015530,0.000145
1672,0.016221,0.000077
1673,0.015932,0.000131
1674,0.020113,0.000021
1675,0.016203,0.000140
1676,0.016318,0.000094
1677,0.014884,0.000085
1678,0.015642,0.000036
1679,0.015003,0.000159
1680,0.015092,0.000175
1681,0.017040,0.000161
1682,0.014491,0.000121
1683,0.014278,0.000089
1684,0.014971,0.000051
1685,0.015164,0.000109
1686,0.015839,0.000100
1687,0.015741,0.000080
1688,0.019408,0.000231
1689,0.017932,0.000146
1690,0.018633,0.000036
1691,0.018298,0.000057
1692,0.021498,0.000073
1693,0.022679,0.000261
1694,0.022600,0.000218
1695,0.020633,0.000031
1696,0.018132,0.000060
1697,0.017360,0.000429
1698,0.017171,0.000148
1699,0.014468,0.000130
1700,0.015036,0.000150
1701,0.018598,0.000105
1702,0.016318,0.000129
1703,0.015279,0.000112
1704,0.015292,0.000040
1705,0.015815,0.000112
1706,0.015221,0.000056
1707,0.016030,0.000199
1708,0.019339,0.000113
1709,0.016379,0.000202
1710,0.016571,0.000162
1711,0.015042,0.000012
1712,0.017473,0.000121
1713,0.016558,0.000184
1714,0.020976,0.000178
1715,0.019026,0.000201
1716,0.017942,0.000154
1717,0.018374,0.000198
1718,0.018952,0.000040
1719,0.019014,0.000050
1720,0.018589,0.000182
1721,0.018341,0.000057
1722,0.017190,0.000038
1723,0.016698,0.000131
1724,0.017395,0.000155
1725,0.021873,0.000169
1726,0.015295,0.000097
1727,0.013964,0.000045
1728,0.014459,0.000092
1729,0.015329,0.000084
1730,0.018377,0.000111
1731,0.019940,0.000180
1732,0.019432,0.000274
1733,0.018596,0.000199
1734,0.019053,0.000290
1735,0.020983,0.000265
1736,0.021676,0.000296
1737,0.022506,0.000108
1738,0.022407,0.000039
1739,0.018427,0.000020
1740,0.016410,0.000091
1741,0.015459,0.000104
1742,0.015543,0.000204
1743,0.016697,0.000135
1744,0.016383,0.000049
1745,0.018910,0.000237
1746,0.017688,0.000215
1747,0.014723,0.000284
1748,0.014961,0.000157
1749,0.014194,0.000123
1750,0.015699,0.000105
1751,0.014332,0.000150
1752,0.016601,0.000101
1753,0.014484,0.000044
1754,0.014009,0.000170
1755,0.013838,0.000040
1756,0.014628,0.000173
1757,0.014198,0.000102
1758,0.014410,0.000095
1759,0.014738,0.000134
1760,0.016367,0.000159
1761,0.014401,0.000089
1762,0.014761,0.000133
1763,0.020822,0.000230
1764,0.017115,0.000042
1765,0.016200,0.000148
1766,0.017424,0.000165
1767,0.021931,0.000066
1768,0.019953,0.000047
1769,0.018315,0.000124
1770,0.017031,0.000178
1771,0.018716,0.000068
1772,0.021352,0.000068
1773,0.019178,0.000211
1774,0.019168,0.000103
1775,0.015673,0.000126
1776,0.014447,0.000180
1777,0.018075,0.000029
1778,0.014020,0.000035
1779,0.015401,0.000024
1780,0.015677,0.000157
1781,0.015150,0.000099
1782,0.015005,0.000130
1783,0.014719,0.000157
1784,0.017509,0.000030
1785,0.015982,0.000103
1786,0.015172,0.000037
1787,0.015090,0.000044
1788,0.015440,0.000034
1789,0.015495,0.000160
1790,0.016207,0.000124
1791,0.017874,0.000043
1792,0.014434,0.000041
1793,0.014223,0.000088
1794,0.014848,0.000153
1795,0.014142,0.000048
1796,0.013906,0.000164
1797,0.014640,0.000037
1798,0.018082,0.000079
1799,0.014418,0.000038
1800,0.014043,0.000051
1801,0.014485,0.000155
1802,0.014148,0.000126
1803,0.014176,0.000136
1804,0.014361,0.000167
1805,0.017324,0.000209
1806,0.014779,0.000187
1807,0.013893,0.000104
1808,0.014050,0.000029
1809,0.014247,0.000099
1810,0.013727,0.000093
1811,0.014314,0.000143
1812,0.014299,0.000130
1813,0.018156,0.000164
1814,0.016028,0.000091
1815,0.014680,0.000134
1816,0.014640,0.000161
1817,0.014599,0.000156
1818,0.014327,0.000239
1819,0.014268,0.000049
1820,0.020669,0.000060
1821,0.017120,0.000206
1822,0.018453,0.000210
1823,0.015598,0.000077
1824,0.018991,0.000060
1825,0.022689,0.000082
1826,0.022525,0.000145
1827,0.022617,0.000261
1828,0.022792,0.000419
1829,0.023199,0.000093
1830,0.019613,0.000048
1831,0.020389,0.000148
1832,0.022519,0.000340
1833,0.019222,0.000100
1834,0.016269,0.000250
1835,0.015978,0.000131
1836,0.016172,0.000055
1837,0.016003,0.000060
1838,0.018104,0.000140
1839,0.019497,0.000072
1840,0.016108,0.000261
1841,0.017382,0.000159
1842,0.016751,0.000209
1843,0.015960,0.000068
1844,0.016376,0.000273
1845,0.017334,0.000445
1846,0.018171,0.000110
1847,0.016809,0.000102
1848,0.016015,0.000148
1849,0.017939,0.000170
1850,0.014728,0.000126
1851,0.016120,0.000197
1852,0.021233,0.000164
1853,0.014947,0.000039
1854,0.015561,0.000071
1855,0.015600,0.000146
1856,0.015194,0.000149
1857,0.015200,0.000164
1858,0.014326,0.000184
1859,0.019445,0.000037
1860,0.020733,0.000204
1861,0.021710,0.000138
1862,0.016795,0.000109
1863,0.017835,0.000249
1864,0.018135,0.000080
1865,0.021851,0.000197
1866,0.017962,0.000161
1867,0.018600,0.000081
1868,0.017717,0.000050
1869,0.015466,0.000079
1870,0.015163,0.000125
1871,0.018251,0.000228
1872,0.015189,0.000045
1873,0.015494,0.000027
1874,0.015142,0.000074
1875,0.014874,0.000134
1876,0.016985,0.000125
1877,0.015094,0.000155
1878,0.016481,0.000149
1879,0.014486,0.000097
1880,0.013995,0.000170
1881,0.015040,0.000075
1882,0.015065,0.000132
1883,0.015362,0.000184
1884,0.015401,0.000168
1885,0.015169,0.000211
1886,0.016794,0.000059
1887,0.015331,0.000172
1888,0.014557,0.000186
1889,0.015210,0.000066
1890,0.015200,0.000222
1891,0.016141,0.000193
1892,0.021448,0.000122
1893,0.020934,0.000111
1894,0.018328,0.000145
1895,0.014458,0.000040
1896,0.015849,0.000144
1897,0.015057,0.000097
1898,0.015548,0.000069
1899,0.015221,0.000148
1900,0.017615,0.000185
1901,0.015030,0.000039
1902,0.015821,0.000132
1903,0.015113,0.000148
1904,0.015036,0.000141
1905,0.015283,0.000206
1906,0.014916,0.000180
1907,0.016389,0.000268
1908,0.016042,0.000261
1909,0.014843,0.000207
1910,0.014823,0.000296
1911,0.014720,0.000169
1912,0.015371,0.000145
1913,0.014625,0.000196
1914,0.014924,0.000136
1915,0.018137,0.000161
1916,0.013959,0.000162
1917,0.015157,0.000039
1918,0.015088,0.000111
1919,0.015346,0.000146
1920,0.016251,0.000139
1921,0.015504,0.000122
1922,0.016311,0.000228
1923,0.015483,0.000164
1924,0.014926,0.000157
1925,0.015178,0.000170
1926,0.014989,0.000166
1927,0.015406,0.000135
1928,0.016139,0.000065
1929,0.015980,0.000091
1930,0.016920,0.000116
1931,0.014943,0.000151
1932,0.014945,0.000106
1933,0.015023,0.000131
1934,0.015208,0.000244
1935,0.015270,0.000157
1936,0.014596,0.000106
1937,0.018394,0.000229
1938,0.014833,0.000154
1939,0.014933,0.000156
1940,0.014461,0.000183
1941,0.015145,0.000072
1942,0.015090,0.000044
1943,0.017749,0.000048
1944,0.018517,0.000022
1945,0.016214,0.000212
1946,0.014526,0.000071
1947,0.015203,0.000166
1948,0.014974,0.000105
1949,0.015134,0.000107
1950,0.015257,0.000040
1951,0.015616,0.000052
1952,0.017058,0.000127
1953,0.015431,0.000221
1954,0.015787,0.000214
1955,0.015417,0.000108
1956,0.016312,0.000058
1957,0.016297,0.000125
1958,0.016042,0.000125
1959,0.019526,0.000033
1960,0.015716,0.000141
1961,0.016065,0.000147
1962,0.016678,0.000121
1963,0.015431,0.000048
1964,0.015529,0.000126
1965,0.015143,0.000029
1966,0.018335,0.000163
1967,0.015544,0.000027
1968,0.017394,0.000029
1969,0.015709,0.000039
1970,0.015174,0.000069
1971,0.015087,0.000061
1972,0.015449,0.000092
1973,0.016623,0.000212
1974,0.018628,0.000121
1975,0.015366,0.000102
1976,0.015298,0.000180
1977,0.014877,0.000127
1978,0.015271,0.000226
1979,0.014378,0.000134
1980,0.014236,0.000119
1981,0.019456,0.000148
1982,0.015701,0.000216
1983,0.014335,0.000234
1984,0.014930,0.000023
1985,0.015426,0.000124
1986,0.014875,0.000156
1987,0.015017,0.000115
1988,0.017233,0.000198
1989,0.017237,0.000161
1990,0.014741,0.000012
1991,0.015166,0.000083
1992,0.015274,0.000062
1993,0.014970,0.000136
1994,0.015929,0.000168
1995,0.015418,0.000156
1996,0.019668,0.000153
1997,0.015473,0.000103
1998,0.014683,0.000189
1999,0.014904,0.000123
2000,0.015172,0.000118
2001,0.015538,0.000161
2002,0.015007,0.000132
2003,0.017326,0.000170
